family,GCF_000597845.1,GCF_000599665.1,GCF_000801165.1,GCF_000801185.2,GCF_000830035.1,GCF_000833145.1,GCF_000833635.2,GCF_000952955.1,GCF_000953515.1,GCF_000971615.1,GCF_000987875.1
GCF_000599665.1|WP_001577631.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_001577632.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_001577744.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_001578001.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_001578196.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_001578325.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_001578542.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_001578612.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_001578613.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_001586827.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_001587301.1,0,1,0,1,0,0,1,1,1,0,1
GCF_000599665.1|WP_001589605.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_001589606.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_001589927.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_001590288.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_001590410.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_001590638.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_001592860.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_001599842.1,0,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_001599845.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_001600111.1,0,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_001600636.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_001600938.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_001600939.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_001605366.1,0,1,1,1,1,0,0,0,0,1,1
GCF_000599665.1|WP_001615627.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_001672356.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_012565075.1,0,1,0,0,0,0,1,1,1,1,1
GCF_000599665.1|WP_012767741.1,0,1,0,0,1,1,0,0,0,0,0
GCF_000599665.1|WP_015912547.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_015974270.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_016236406.1,0,1,1,1,1,1,0,0,0,1,1
GCF_000599665.1|WP_016246567.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_021521050.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_021537018.1,0,1,1,0,1,1,0,1,1,0,0
GCF_000599665.1|WP_021540634.1,0,1,1,0,0,0,0,0,0,1,0
GCF_000599665.1|WP_021547149.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_021552210.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_021561386.1,0,1,1,1,1,1,0,0,0,1,1
GCF_000599665.1|WP_021562286.1,0,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_021564305.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_023062941.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_023278421.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_023351539.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_024174129.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_024187336.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_024190024.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_024191231.1,0,1,0,0,1,1,0,0,0,0,0
GCF_000599665.1|WP_024229285.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_024230055.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_024230068.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_024230069.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_025210084.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_025210085.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_025210098.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_025210099.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_025210115.1,1,1,0,1,1,1,1,1,1,0,1
GCF_000599665.1|WP_025210130.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_025210143.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_025210149.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_025210151.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_025210152.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_025210166.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_025210167.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_025210168.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_025210171.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_025210172.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_025210195.1,0,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_025210203.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_025210208.1,0,1,1,0,0,0,0,0,0,1,0
GCF_000599665.1|WP_025210209.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_025210210.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_025210211.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_025210216.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_025210218.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_025210234.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_025210237.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_025210244.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_025210250.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_025210259.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_025210260.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_025210261.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_025210262.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_025210263.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_025210269.1,1,1,0,0,0,0,0,0,0,1,1
GCF_000599665.1|WP_025210279.1,0,1,1,1,0,0,1,1,1,1,0
GCF_000599665.1|WP_025210280.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_025210300.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_025210311.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_025210312.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_025210321.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_025210322.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_025210330.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_025210337.1,0,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_025210366.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_025210372.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_025210377.1,1,1,1,1,1,1,1,1,1,1,0
GCF_000599665.1|WP_025210401.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_025210402.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_025210414.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_025210416.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_025210419.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_025210431.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_025210432.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_025210433.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_025210434.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_025210438.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_025210439.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_025210440.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_025210441.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_025210442.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_025210446.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_025210448.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_025210451.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_025210452.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_025210453.1,1,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_025210454.1,1,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_025210458.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_025210462.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_025210464.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_025210465.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_025210466.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_025210467.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_025210468.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_025210470.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_025210472.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_025210473.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_025210474.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_025210476.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_025210478.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_025210480.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_025210488.1,1,1,0,0,0,0,0,0,0,0,1
GCF_000599665.1|WP_025210492.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_025210496.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_025210497.1,1,1,1,1,1,1,1,1,1,0,1
GCF_000599665.1|WP_025210504.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_025210505.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_025210526.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_025210542.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_025210555.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_025210557.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_025210567.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_025210569.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_025210586.1,1,1,1,1,0,0,1,1,0,1,1
GCF_000599665.1|WP_025210595.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_025210597.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_025210600.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_025210605.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_025210607.1,0,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_025210608.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_025210609.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_025210615.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_025210616.1,0,1,0,0,0,0,1,1,1,0,0
GCF_000599665.1|WP_025210622.1,0,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_025210627.1,0,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_025210629.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_025210630.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_025210632.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_025210637.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_025210640.1,0,1,0,0,0,0,0,0,0,1,0
GCF_000599665.1|WP_025210641.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_025210643.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_025210646.1,0,1,1,1,1,1,0,0,0,1,1
GCF_000599665.1|WP_025210649.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_025210650.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_025210653.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_025210657.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_025210663.1,1,1,1,1,1,1,1,1,1,1,0
GCF_000599665.1|WP_025210671.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_025210672.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_025210674.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_025210685.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_025210697.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_025210716.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_025210724.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_025210731.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_025210742.1,1,1,0,1,1,1,1,1,1,0,0
GCF_000599665.1|WP_025210747.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_025210791.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_025210797.1,0,1,1,1,0,0,0,0,0,1,0
GCF_000599665.1|WP_025210812.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_025210816.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_025210827.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_025210828.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_025210830.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_025210847.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_025210877.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_025210878.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_025210879.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_025210892.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_025210900.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_025210903.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_025210910.1,1,1,1,1,0,0,1,1,1,1,1
GCF_000599665.1|WP_025210912.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_025210923.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_025210925.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_025210929.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_025210940.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_025210952.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_025210953.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_025210981.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_025210990.1,0,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_025210992.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_025210998.1,0,1,1,1,1,1,1,1,1,1,0
GCF_000599665.1|WP_025211001.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_025211018.1,0,1,0,0,1,1,1,1,1,0,0
GCF_000599665.1|WP_025211020.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_025211025.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_025211033.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_025211034.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_025211037.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_025234902.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_025234903.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_025234904.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_025234907.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_025234908.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_025234909.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_025234917.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_025234918.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_025234919.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_025234920.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_025234922.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_025234929.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_025234931.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_025234933.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_025234936.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_025234941.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_025234945.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_025234949.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_025234950.1,0,1,1,1,0,0,0,0,0,0,0
GCF_000599665.1|WP_025234951.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_032157445.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_032158978.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_038428171.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_038428175.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_038428298.1,0,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_038428309.1,0,1,0,1,0,0,0,0,0,0,0
GCF_000599665.1|WP_038428487.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_038428612.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_038430334.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_051529561.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_064734313.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_071527722.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_071847127.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_071847130.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_071849748.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_072132081.1,1,1,1,1,0,0,1,1,1,1,1
GCF_000599665.1|WP_074397957.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_077768583.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_077768612.1,0,1,1,1,0,0,1,1,1,1,1
GCF_000599665.1|WP_077768616.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_089642612.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_106359433.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_120795376.1,1,1,1,0,1,1,1,1,1,1,1
GCF_000599665.1|WP_122987222.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_128971871.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_144318948.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_144318950.1,0,1,1,0,1,1,1,1,1,1,0
GCF_000599665.1|WP_144318951.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_144318952.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_144318953.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_158413074.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_158413075.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_162149578.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_162829205.1,0,1,0,1,0,0,0,0,0,1,0
GCF_000599665.1|WP_170998677.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_198290423.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_200869267.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_205412756.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_223362157.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_227534285.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_228336805.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_244440552.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_244440553.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_244440555.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_244440556.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_244440558.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_244440559.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_244440560.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_244440561.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_244440562.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_244440563.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_244440564.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_244440565.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_244440568.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_244440575.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_263855729.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_280113839.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_280113840.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_280113841.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_280113842.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_348270232.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_348270360.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_416259109.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_418134935.1,0,1,0,0,0,0,1,0,0,1,1
GCF_000599665.1|WP_419471448.1,0,1,1,1,1,1,1,1,1,1,1
GCF_000599665.1|WP_432263849.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_432263850.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000599665.1|WP_432263851.1,0,1,0,0,0,0,0,0,0,0,0
GCF_000801165.1|WP_000003178.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000801165.1|WP_000004565.1,0,0,1,0,0,0,0,0,0,0,0
GCF_000801165.1|WP_000006334.1,0,0,1,0,0,0,0,0,0,1,0
GCF_000801165.1|WP_000035654.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000801165.1|WP_000043694.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000801165.1|WP_000047091.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000801165.1|WP_000047424.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000801165.1|WP_000054239.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000801165.1|WP_000060558.1,0,1,1,1,0,0,0,0,0,1,1
GCF_000801165.1|WP_000069229.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000801165.1|WP_000076670.1,0,0,1,0,0,0,0,0,0,0,0
GCF_000801165.1|WP_000077018.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000801165.1|WP_000079722.1,1,1,1,1,0,0,1,1,1,1,1
GCF_000801165.1|WP_000079941.1,0,0,1,0,0,0,0,0,0,0,0
GCF_000801165.1|WP_000085068.1,0,1,1,1,0,0,0,0,0,1,0
GCF_000801165.1|WP_000092782.1,1,0,1,1,1,1,1,1,1,1,1
GCF_000801165.1|WP_000097480.1,0,0,1,1,0,0,0,0,0,1,0
GCF_000801165.1|WP_000100276.1,0,1,1,1,0,0,0,0,0,1,0
GCF_000801165.1|WP_000102794.1,0,1,1,1,0,0,1,1,1,1,1
GCF_000801165.1|WP_000117616.1,0,0,1,0,0,0,0,0,0,0,0
GCF_000801165.1|WP_000121319.1,1,1,1,1,1,1,0,1,1,1,1
GCF_000801165.1|WP_000122462.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000801165.1|WP_000123273.1,0,1,1,1,1,0,0,0,0,1,1
GCF_000801165.1|WP_000124306.1,0,0,1,1,0,0,0,0,0,1,0
GCF_000801165.1|WP_000125990.1,0,0,1,1,0,0,0,0,0,0,0
GCF_000801165.1|WP_000131874.1,0,0,1,0,0,0,0,0,0,0,0
GCF_000801165.1|WP_000139447.1,0,0,1,0,0,0,0,0,0,0,0
GCF_000801165.1|WP_000142780.1,0,0,1,1,0,0,0,0,0,1,0
GCF_000801165.1|WP_000145212.1,0,0,1,0,0,0,0,0,0,0,0
GCF_000801165.1|WP_000148286.1,0,0,1,0,0,0,0,0,0,0,0
GCF_000801165.1|WP_000149544.1,0,1,1,0,1,0,0,0,0,1,1
GCF_000801165.1|WP_000173474.1,1,1,1,1,1,1,1,1,1,1,1
GCF_000801165.1|WP_000184091.1,0,1,1,1,0,0,1,1,1,1,1
GCF_000801165.1|WP_000192614.1,0,0,1,0,0,0,0,0,0,0,0
GCF_000801165.1|WP_000193070.1,0,0,1,1,1,1,1,1,1,1,1
GCF_000801165.1|WP_000193113.1,0,0,1,1,0,0,0,0,0,1,0
GCF_000801165.1|WP_000194574.1,0,0,1,1,0,0,0,0,0,0,0
GCF_000801165.1|WP_000206440.1,1,1,1,1,0,0,1,1,1,1,1
GCF_000801165.1|WP_000209866.1,1,1,1,1,1,1,1,1,1,1,1
