cluster,protein,genome,protein_id,gene,locus_tag,product,go_function,ontology_term
GCF_000597845.1|WP_000131719.1,GCF_000952955.1|WP_001295532.1,GCF_000952955.1,WP_001295532.1,ftsW,ECRV308_RS00455,cell division protein FtsW,,GO:0051301
GCF_000597845.1|WP_000131719.1,GCF_000953515.1|WP_001295532.1,GCF_000953515.1,WP_001295532.1,ftsW,ECHMS174_RS00455,cell division protein FtsW,,GO:0051301
GCF_000597845.1|WP_000131719.1,GCF_000971615.1|WP_001295532.1,GCF_000971615.1,WP_001295532.1,ftsW,VK74_RS12580,cell division protein FtsW,,GO:0051301
GCF_000597845.1|WP_000131719.1,GCF_000987875.1|WP_001295532.1,GCF_000987875.1,WP_001295532.1,ftsW,DP32_RS00465,cell division protein FtsW,,GO:0051301
GCF_000597845.1|WP_000131782.1,GCF_000597845.1|WP_000131782.1,GCF_000597845.1,WP_000131782.1,hisG,BU34_RS17590,ATP phosphoribosyltransferase,ATP phosphoribosyltransferase activity|0003879||IEA,"GO:0000105,GO:0003879,GO:0005737"
GCF_000597845.1|WP_000131782.1,GCF_000599665.1|WP_000131789.1,GCF_000599665.1,WP_000131789.1,hisG,CF58_RS14080,ATP phosphoribosyltransferase,ATP phosphoribosyltransferase activity|0003879||IEA,"GO:0000105,GO:0003879,GO:0005737"
GCF_000597845.1|WP_000131782.1,GCF_000801165.1|WP_000131782.1,GCF_000801165.1,WP_000131782.1,hisG,HW42_RS15165,ATP phosphoribosyltransferase,ATP phosphoribosyltransferase activity|0003879||IEA,"GO:0000105,GO:0003879,GO:0005737"
GCF_000597845.1|WP_000131782.1,GCF_000801185.2|WP_000131782.1,GCF_000801185.2,WP_000131782.1,hisG,HW43_RS14465,ATP phosphoribosyltransferase,ATP phosphoribosyltransferase activity|0003879||IEA,"GO:0000105,GO:0003879,GO:0005737"
GCF_000597845.1|WP_000131782.1,GCF_000830035.1|WP_000131757.1,GCF_000830035.1,WP_000131757.1,hisG,TH69_RS10135,ATP phosphoribosyltransferase,ATP phosphoribosyltransferase activity|0003879||IEA,"GO:0000105,GO:0003879,GO:0005737"
GCF_000597845.1|WP_000131782.1,GCF_000833145.1|WP_000131757.1,GCF_000833145.1,WP_000131757.1,hisG,SR36_RS09930,ATP phosphoribosyltransferase,ATP phosphoribosyltransferase activity|0003879||IEA,"GO:0000105,GO:0003879,GO:0005737"
GCF_000597845.1|WP_000131782.1,GCF_000833635.2|WP_000131782.1,GCF_000833635.2,WP_000131782.1,hisG,USML2_RS13960,ATP phosphoribosyltransferase,ATP phosphoribosyltransferase activity|0003879||IEA,"GO:0000105,GO:0003879,GO:0005737"
GCF_000597845.1|WP_000131782.1,GCF_000952955.1|WP_000131782.1,GCF_000952955.1,WP_000131782.1,hisG,ECRV308_RS10300,ATP phosphoribosyltransferase,ATP phosphoribosyltransferase activity|0003879||IEA,"GO:0000105,GO:0003879,GO:0005737"
GCF_000597845.1|WP_000131782.1,GCF_000953515.1|WP_000131782.1,GCF_000953515.1,WP_000131782.1,hisG,ECHMS174_RS10270,ATP phosphoribosyltransferase,ATP phosphoribosyltransferase activity|0003879||IEA,"GO:0000105,GO:0003879,GO:0005737"
GCF_000597845.1|WP_000131782.1,GCF_000971615.1|WP_000131792.1,GCF_000971615.1,WP_000131792.1,hisG,VK74_RS01665,ATP phosphoribosyltransferase,ATP phosphoribosyltransferase activity|0003879||IEA,"GO:0000105,GO:0003879,GO:0005737"
GCF_000597845.1|WP_000131782.1,GCF_000987875.1|WP_000131782.1,GCF_000987875.1,WP_000131782.1,hisG,DP32_RS11810,ATP phosphoribosyltransferase,ATP phosphoribosyltransferase activity|0003879||IEA,"GO:0000105,GO:0003879,GO:0005737"
GCF_000597845.1|WP_000131925.1,GCF_000597845.1|WP_000131925.1,GCF_000597845.1,WP_000131925.1,tnaB,BU34_RS23720,low affinity tryptophan permease TnaB,,
GCF_000597845.1|WP_000131925.1,GCF_000599665.1|WP_000131908.1,GCF_000599665.1,WP_000131908.1,tnaB,CF58_RS23315,low affinity tryptophan permease TnaB,,
GCF_000597845.1|WP_000131925.1,GCF_000801165.1|WP_000131911.1,GCF_000801165.1,WP_000131911.1,tnaB,HW42_RS00040,low affinity tryptophan permease TnaB,,
GCF_000597845.1|WP_000131925.1,GCF_000801185.2|WP_000131911.1,GCF_000801185.2,WP_000131911.1,tnaB,HW43_RS00040,low affinity tryptophan permease TnaB,,
GCF_000597845.1|WP_000131925.1,GCF_000830035.1|WP_000131911.1,GCF_000830035.1,WP_000131911.1,tnaB,TH69_RS18770,low affinity tryptophan permease TnaB,,
GCF_000597845.1|WP_000131925.1,GCF_000833145.1|WP_000131911.1,GCF_000833145.1,WP_000131911.1,tnaB,SR36_RS18565,low affinity tryptophan permease TnaB,,
GCF_000597845.1|WP_000131925.1,GCF_000833635.2|WP_000131925.1,GCF_000833635.2,WP_000131925.1,tnaB,USML2_RS04865,low affinity tryptophan permease TnaB,,
GCF_000597845.1|WP_000131925.1,GCF_000952955.1|WP_000131925.1,GCF_000952955.1,WP_000131925.1,tnaB,ECRV308_RS19005,low affinity tryptophan permease TnaB,,
GCF_000597845.1|WP_000131925.1,GCF_000953515.1|WP_000131925.1,GCF_000953515.1,WP_000131925.1,tnaB,ECHMS174_RS18205,low affinity tryptophan permease TnaB,,
GCF_000597845.1|WP_000131925.1,GCF_000971615.1|WP_000131911.1,GCF_000971615.1,WP_000131911.1,tnaB,VK74_RS16655,low affinity tryptophan permease TnaB,,
GCF_000597845.1|WP_000131925.1,GCF_000987875.1|WP_000131925.1,GCF_000987875.1,WP_000131925.1,tnaB,DP32_RS21690,low affinity tryptophan permease TnaB,,
GCF_000597845.1|WP_000131925.1,GCF_000597845.1|WP_000224351.1,GCF_000597845.1,WP_000224351.1,mtr,BU34_RS09660,tryptophan permease,aromatic amino acid transmembrane transporter activity|0015173||IEA,"GO:0015801,GO:0015173,GO:0005886"
GCF_000597845.1|WP_000131925.1,GCF_000599665.1|WP_001588279.1,GCF_000599665.1,WP_001588279.1,mtr,CF58_RS20355,tryptophan permease,aromatic amino acid transmembrane transporter activity|0015173||IEA,"GO:0015801,GO:0015173,GO:0005886"
GCF_000597845.1|WP_000131925.1,GCF_000801165.1|WP_039264560.1,GCF_000801165.1,WP_039264560.1,mtr,HW42_RS21245,tryptophan permease,aromatic amino acid transmembrane transporter activity|0015173||IEA,"GO:0015801,GO:0015173,GO:0005886"
GCF_000597845.1|WP_000131925.1,GCF_000801185.2|WP_000224340.1,GCF_000801185.2,WP_000224340.1,mtr,HW43_RS21375,tryptophan permease,aromatic amino acid transmembrane transporter activity|0015173||IEA,"GO:0015801,GO:0015173,GO:0005886"
GCF_000597845.1|WP_000131925.1,GCF_000830035.1|WP_000224351.1,GCF_000830035.1,WP_000224351.1,mtr,TH69_RS15765,tryptophan permease,aromatic amino acid transmembrane transporter activity|0015173||IEA,"GO:0015801,GO:0015173,GO:0005886"
GCF_000597845.1|WP_000131925.1,GCF_000833145.1|WP_000224351.1,GCF_000833145.1,WP_000224351.1,mtr,SR36_RS15560,tryptophan permease,aromatic amino acid transmembrane transporter activity|0015173||IEA,"GO:0015801,GO:0015173,GO:0005886"
GCF_000597845.1|WP_000131925.1,GCF_000833635.2|WP_000224352.1,GCF_000833635.2,WP_000224352.1,mtr,USML2_RS07930,tryptophan permease,aromatic amino acid transmembrane transporter activity|0015173||IEA,"GO:0015801,GO:0015173,GO:0005886"
GCF_000597845.1|WP_000131925.1,GCF_000952955.1|WP_000224351.1,GCF_000952955.1,WP_000224351.1,mtr,ECRV308_RS16105,tryptophan permease,aromatic amino acid transmembrane transporter activity|0015173||IEA,"GO:0015801,GO:0015173,GO:0005886"
GCF_000597845.1|WP_000131925.1,GCF_000953515.1|WP_000224351.1,GCF_000953515.1,WP_000224351.1,mtr,ECHMS174_RS16120,tryptophan permease,aromatic amino acid transmembrane transporter activity|0015173||IEA,"GO:0015801,GO:0015173,GO:0005886"
GCF_000597845.1|WP_000131925.1,GCF_000971615.1|WP_000224340.1,GCF_000971615.1,WP_000224340.1,mtr,VK74_RS19485,tryptophan permease,aromatic amino acid transmembrane transporter activity|0015173||IEA,"GO:0015801,GO:0015173,GO:0005886"
GCF_000597845.1|WP_000131925.1,GCF_000987875.1|WP_000224351.1,GCF_000987875.1,WP_000224351.1,mtr,DP32_RS18630,tryptophan permease,aromatic amino acid transmembrane transporter activity|0015173||IEA,"GO:0015801,GO:0015173,GO:0005886"
GCF_000597845.1|WP_000131925.1,GCF_000597845.1|WP_000797566.1,GCF_000597845.1,WP_000797566.1,tyrP,BU34_RS18085,tyrosine transporter TyrP,aromatic amino acid transmembrane transporter activity|0015173||IEA,"GO:0015801,GO:0015173,GO:0005886"
GCF_000597845.1|WP_000131925.1,GCF_000599665.1|WP_000797561.1,GCF_000599665.1,WP_000797561.1,tyrP,CF58_RS13565,tyrosine transporter TyrP,aromatic amino acid transmembrane transporter activity|0015173||IEA,"GO:0015801,GO:0015173,GO:0005886"
GCF_000597845.1|WP_000131925.1,GCF_000801165.1|WP_000797560.1,GCF_000801165.1,WP_000797560.1,tyrP,HW42_RS14235,tyrosine transporter TyrP,aromatic amino acid transmembrane transporter activity|0015173||IEA,"GO:0015801,GO:0015173,GO:0005886"
GCF_000597845.1|WP_000131925.1,GCF_000801185.2|WP_000797560.1,GCF_000801185.2,WP_000797560.1,tyrP,HW43_RS13835,tyrosine transporter TyrP,aromatic amino acid transmembrane transporter activity|0015173||IEA,"GO:0015801,GO:0015173,GO:0005886"
GCF_000597845.1|WP_000131925.1,GCF_000830035.1|WP_000797573.1,GCF_000830035.1,WP_000797573.1,tyrP,TH69_RS09860,tyrosine transporter TyrP,aromatic amino acid transmembrane transporter activity|0015173||IEA,"GO:0015801,GO:0015173,GO:0005886"
GCF_000597845.1|WP_000131925.1,GCF_000833145.1|WP_000797573.1,GCF_000833145.1,WP_000797573.1,tyrP,SR36_RS09655,tyrosine transporter TyrP,aromatic amino acid transmembrane transporter activity|0015173||IEA,"GO:0015801,GO:0015173,GO:0005886"
GCF_000597845.1|WP_000131925.1,GCF_000833635.2|WP_000797560.1,GCF_000833635.2,WP_000797560.1,tyrP,USML2_RS14570,tyrosine transporter TyrP,aromatic amino acid transmembrane transporter activity|0015173||IEA,"GO:0015801,GO:0015173,GO:0005886"
GCF_000597845.1|WP_000131925.1,GCF_000952955.1|WP_000797560.1,GCF_000952955.1,WP_000797560.1,tyrP,ECRV308_RS09730,tyrosine transporter TyrP,aromatic amino acid transmembrane transporter activity|0015173||IEA,"GO:0015801,GO:0015173,GO:0005886"
GCF_000597845.1|WP_000131925.1,GCF_000953515.1|WP_000797560.1,GCF_000953515.1,WP_000797560.1,tyrP,ECHMS174_RS09700,tyrosine transporter TyrP,aromatic amino acid transmembrane transporter activity|0015173||IEA,"GO:0015801,GO:0015173,GO:0005886"
GCF_000597845.1|WP_000131925.1,GCF_000971615.1|WP_000797560.1,GCF_000971615.1,WP_000797560.1,tyrP,VK74_RS02375,tyrosine transporter TyrP,aromatic amino acid transmembrane transporter activity|0015173||IEA,"GO:0015801,GO:0015173,GO:0005886"
GCF_000597845.1|WP_000131925.1,GCF_000987875.1|WP_000797573.1,GCF_000987875.1,WP_000797573.1,tyrP,DP32_RS10525,tyrosine transporter TyrP,aromatic amino acid transmembrane transporter activity|0015173||IEA,"GO:0015801,GO:0015173,GO:0005886"
GCF_000597845.1|WP_000132231.1,GCF_000597845.1|WP_000132231.1,GCF_000597845.1,WP_000132231.1,pncC,BU34_RS12045,nicotinamide-nucleotide amidase,,
GCF_000597845.1|WP_000132231.1,GCF_000599665.1|WP_000132231.1,GCF_000599665.1,WP_000132231.1,pncC,CF58_RS17740,nicotinamide-nucleotide amidase,,
GCF_000597845.1|WP_000132231.1,GCF_000801165.1|WP_000132234.1,GCF_000801165.1,WP_000132234.1,pncC,HW42_RS18640,nicotinamide-nucleotide amidase,,
GCF_000597845.1|WP_000132231.1,GCF_000801185.2|WP_000132231.1,GCF_000801185.2,WP_000132231.1,pncC,HW43_RS18260,nicotinamide-nucleotide amidase,,
GCF_000597845.1|WP_000132231.1,GCF_000830035.1|WP_000132231.1,GCF_000830035.1,WP_000132231.1,pncC,TH69_RS13320,nicotinamide-nucleotide amidase,,
GCF_000597845.1|WP_000132231.1,GCF_000833145.1|WP_000132231.1,GCF_000833145.1,WP_000132231.1,pncC,SR36_RS13115,nicotinamide-nucleotide amidase,,
GCF_000597845.1|WP_000132231.1,GCF_000833635.2|WP_000132231.1,GCF_000833635.2,WP_000132231.1,pncC,USML2_RS10360,nicotinamide-nucleotide amidase,,
GCF_000597845.1|WP_000132231.1,GCF_000952955.1|WP_000132231.1,GCF_000952955.1,WP_000132231.1,pncC,ECRV308_RS13775,nicotinamide-nucleotide amidase,,
GCF_000597845.1|WP_000132231.1,GCF_000953515.1|WP_000132231.1,GCF_000953515.1,WP_000132231.1,pncC,ECHMS174_RS13785,nicotinamide-nucleotide amidase,,
GCF_000597845.1|WP_000132231.1,GCF_000971615.1|WP_000132234.1,GCF_000971615.1,WP_000132234.1,pncC,VK74_RS22400,nicotinamide-nucleotide amidase,,
GCF_000597845.1|WP_000132231.1,GCF_000987875.1|WP_000132231.1,GCF_000987875.1,WP_000132231.1,pncC,DP32_RS15705,nicotinamide-nucleotide amidase,,
GCF_000597845.1|WP_000132231.1,GCF_000597845.1|WP_001024559.1,GCF_000597845.1,WP_001024559.1,ydeJ,BU34_RS20060,2-oxo-tetronate isomerase,,
GCF_000597845.1|WP_000132231.1,GCF_000801165.1|WP_001024561.1,GCF_000801165.1,WP_001024561.1,ydeJ,HW42_RS12435,2-oxo-tetronate isomerase,,
GCF_000597845.1|WP_000132231.1,GCF_000801185.2|WP_001024561.1,GCF_000801185.2,WP_001024561.1,ydeJ,HW43_RS12000,2-oxo-tetronate isomerase,,
GCF_000597845.1|WP_000132231.1,GCF_000830035.1|WP_001024746.1,GCF_000830035.1,WP_001024746.1,ydeJ,TH69_RS07950,2-oxo-tetronate isomerase,,
GCF_000597845.1|WP_000132231.1,GCF_000833145.1|WP_001024746.1,GCF_000833145.1,WP_001024746.1,ydeJ,SR36_RS07745,2-oxo-tetronate isomerase,,
GCF_000597845.1|WP_000132231.1,GCF_000833635.2|WP_001024746.1,GCF_000833635.2,WP_001024746.1,ydeJ,USML2_RS16575,2-oxo-tetronate isomerase,,
GCF_000597845.1|WP_000132231.1,GCF_000952955.1|WP_001024746.1,GCF_000952955.1,WP_001024746.1,ydeJ,ECRV308_RS07815,2-oxo-tetronate isomerase,,
GCF_000597845.1|WP_000132231.1,GCF_000953515.1|WP_001024746.1,GCF_000953515.1,WP_001024746.1,ydeJ,ECHMS174_RS07860,2-oxo-tetronate isomerase,,
GCF_000597845.1|WP_000132231.1,GCF_000971615.1|WP_001024561.1,GCF_000971615.1,WP_001024561.1,ydeJ,VK74_RS04100,2-oxo-tetronate isomerase,,
GCF_000597845.1|WP_000132231.1,GCF_000987875.1|WP_001024558.1,GCF_000987875.1,WP_001024558.1,ydeJ,DP32_RS08775,2-oxo-tetronate isomerase,,
GCF_000597845.1|WP_000132643.1,GCF_000597845.1|WP_000132643.1,GCF_000597845.1,WP_000132643.1,gluQRS,BU34_RS05885,tRNA glutamyl-Q(34) synthetase GluQRS,"nucleotide binding|0000166||IEA,aminoacyl-tRNA ligase activity|0004812||IEA,ATP binding|0005524||IEA","GO:0006400,GO:0043039,GO:0000166,GO:0004812,GO:0005524"
GCF_000597845.1|WP_000132643.1,GCF_000599665.1|WP_032141179.1,GCF_000599665.1,WP_032141179.1,gluQRS,CF58_RS03755,tRNA glutamyl-Q(34) synthetase GluQRS,"nucleotide binding|0000166||IEA,aminoacyl-tRNA ligase activity|0004812||IEA,ATP binding|0005524||IEA","GO:0006400,GO:0043039,GO:0000166,GO:0004812,GO:0005524"
GCF_000597845.1|WP_000132643.1,GCF_000801165.1|WP_001387013.1,GCF_000801165.1,WP_001387013.1,gluQRS,HW42_RS04455,tRNA glutamyl-Q(34) synthetase GluQRS,"nucleotide binding|0000166||IEA,aminoacyl-tRNA ligase activity|0004812||IEA,ATP binding|0005524||IEA","GO:0006400,GO:0043039,GO:0000166,GO:0004812,GO:0005524"
GCF_000597845.1|WP_000132643.1,GCF_000801185.2|WP_000132715.1,GCF_000801185.2,WP_000132715.1,gluQRS,HW43_RS04580,tRNA glutamyl-Q(34) synthetase GluQRS,"nucleotide binding|0000166||IEA,aminoacyl-tRNA ligase activity|0004812||IEA,ATP binding|0005524||IEA","GO:0006400,GO:0043039,GO:0000166,GO:0004812,GO:0005524"
GCF_000597845.1|WP_000132643.1,GCF_000830035.1|WP_000132643.1,GCF_000830035.1,WP_000132643.1,gluQRS,TH69_RS00745,tRNA glutamyl-Q(34) synthetase GluQRS,"nucleotide binding|0000166||IEA,aminoacyl-tRNA ligase activity|0004812||IEA,ATP binding|0005524||IEA","GO:0006400,GO:0043039,GO:0000166,GO:0004812,GO:0005524"
GCF_000597845.1|WP_000132643.1,GCF_000833145.1|WP_000132643.1,GCF_000833145.1,WP_000132643.1,gluQRS,SR36_RS00745,tRNA glutamyl-Q(34) synthetase GluQRS,"nucleotide binding|0000166||IEA,aminoacyl-tRNA ligase activity|0004812||IEA,ATP binding|0005524||IEA","GO:0006400,GO:0043039,GO:0000166,GO:0004812,GO:0005524"
GCF_000597845.1|WP_000132643.1,GCF_000833635.2|WP_000132715.1,GCF_000833635.2,WP_000132715.1,gluQRS,USML2_RS00320,tRNA glutamyl-Q(34) synthetase GluQRS,"nucleotide binding|0000166||IEA,aminoacyl-tRNA ligase activity|0004812||IEA,ATP binding|0005524||IEA","GO:0006400,GO:0043039,GO:0000166,GO:0004812,GO:0005524"
GCF_000597845.1|WP_000132643.1,GCF_000952955.1|WP_000132715.1,GCF_000952955.1,WP_000132715.1,gluQRS,ECRV308_RS00730,tRNA glutamyl-Q(34) synthetase GluQRS,"nucleotide binding|0000166||IEA,aminoacyl-tRNA ligase activity|0004812||IEA,ATP binding|0005524||IEA","GO:0006400,GO:0043039,GO:0000166,GO:0004812,GO:0005524"
GCF_000597845.1|WP_000132643.1,GCF_000953515.1|WP_000132715.1,GCF_000953515.1,WP_000132715.1,gluQRS,ECHMS174_RS00730,tRNA glutamyl-Q(34) synthetase GluQRS,"nucleotide binding|0000166||IEA,aminoacyl-tRNA ligase activity|0004812||IEA,ATP binding|0005524||IEA","GO:0006400,GO:0043039,GO:0000166,GO:0004812,GO:0005524"
GCF_000597845.1|WP_000132643.1,GCF_000971615.1|WP_001387013.1,GCF_000971615.1,WP_001387013.1,gluQRS,VK74_RS12305,tRNA glutamyl-Q(34) synthetase GluQRS,"nucleotide binding|0000166||IEA,aminoacyl-tRNA ligase activity|0004812||IEA,ATP binding|0005524||IEA","GO:0006400,GO:0043039,GO:0000166,GO:0004812,GO:0005524"
GCF_000597845.1|WP_000132643.1,GCF_000987875.1|WP_000132715.1,GCF_000987875.1,WP_000132715.1,gluQRS,DP32_RS00740,tRNA glutamyl-Q(34) synthetase GluQRS,"nucleotide binding|0000166||IEA,aminoacyl-tRNA ligase activity|0004812||IEA,ATP binding|0005524||IEA","GO:0006400,GO:0043039,GO:0000166,GO:0004812,GO:0005524"
GCF_000597845.1|WP_000132961.1,GCF_000597845.1|WP_000132961.1,GCF_000597845.1,WP_000132961.1,hycI,BU34_RS11960,hydrogenase maturation peptidase HycI,aspartic-type endopeptidase activity|0004190||IEA,"GO:0036211,GO:0004190"
GCF_000597845.1|WP_000132961.1,GCF_000599665.1|WP_025210786.1,GCF_000599665.1,WP_025210786.1,hycI,CF58_RS17830,hydrogenase maturation peptidase HycI,aspartic-type endopeptidase activity|0004190||IEA,"GO:0036211,GO:0004190"
GCF_000597845.1|WP_000132961.1,GCF_000801165.1|WP_000132962.1,GCF_000801165.1,WP_000132962.1,hycI,HW42_RS18735,hydrogenase maturation peptidase HycI,aspartic-type endopeptidase activity|0004190||IEA,"GO:0036211,GO:0004190"
GCF_000597845.1|WP_000132961.1,GCF_000801185.2|WP_000132961.1,GCF_000801185.2,WP_000132961.1,hycI,HW43_RS18345,hydrogenase maturation peptidase HycI,aspartic-type endopeptidase activity|0004190||IEA,"GO:0036211,GO:0004190"
GCF_000597845.1|WP_000132961.1,GCF_000830035.1|WP_000132961.1,GCF_000830035.1,WP_000132961.1,hycI,TH69_RS13405,hydrogenase maturation peptidase HycI,aspartic-type endopeptidase activity|0004190||IEA,"GO:0036211,GO:0004190"
GCF_000597845.1|WP_000132961.1,GCF_000833145.1|WP_000132961.1,GCF_000833145.1,WP_000132961.1,hycI,SR36_RS13200,hydrogenase maturation peptidase HycI,aspartic-type endopeptidase activity|0004190||IEA,"GO:0036211,GO:0004190"
GCF_000597845.1|WP_000132961.1,GCF_000833635.2|WP_000132961.1,GCF_000833635.2,WP_000132961.1,hycI,USML2_RS10255,hydrogenase maturation peptidase HycI,aspartic-type endopeptidase activity|0004190||IEA,"GO:0036211,GO:0004190"
GCF_000597845.1|WP_000132961.1,GCF_000952955.1|WP_000132961.1,GCF_000952955.1,WP_000132961.1,hycI,ECRV308_RS13860,hydrogenase maturation peptidase HycI,aspartic-type endopeptidase activity|0004190||IEA,"GO:0036211,GO:0004190"
GCF_000597845.1|WP_000132961.1,GCF_000953515.1|WP_000132961.1,GCF_000953515.1,WP_000132961.1,hycI,ECHMS174_RS13870,hydrogenase maturation peptidase HycI,aspartic-type endopeptidase activity|0004190||IEA,"GO:0036211,GO:0004190"
GCF_000597845.1|WP_000132961.1,GCF_000971615.1|WP_000132962.1,GCF_000971615.1,WP_000132962.1,hycI,VK74_RS22305,hydrogenase maturation peptidase HycI,aspartic-type endopeptidase activity|0004190||IEA,"GO:0036211,GO:0004190"
GCF_000597845.1|WP_000132961.1,GCF_000987875.1|WP_000132961.1,GCF_000987875.1,WP_000132961.1,hycI,DP32_RS15790,hydrogenase maturation peptidase HycI,aspartic-type endopeptidase activity|0004190||IEA,"GO:0036211,GO:0004190"
GCF_000597845.1|WP_000133044.1,GCF_000597845.1|WP_000133044.1,GCF_000597845.1,WP_000133044.1,infB,BU34_RS09620,translation initiation factor IF-2,"translation initiation factor activity|0003743||IEA,GTPase activity|0003924||IEA,GTP binding|0005525||IEA","GO:0006413,GO:0003743,GO:0003924,GO:0005525,GO:0005737"
GCF_000597845.1|WP_000133044.1,GCF_000599665.1|WP_000133044.1,GCF_000599665.1,WP_000133044.1,infB,CF58_RS20395,translation initiation factor IF-2,"translation initiation factor activity|0003743||IEA,GTPase activity|0003924||IEA,GTP binding|0005525||IEA","GO:0006413,GO:0003743,GO:0003924,GO:0005525,GO:0005737"
GCF_000597845.1|WP_000133044.1,GCF_000801165.1|WP_000133044.1,GCF_000801165.1,WP_000133044.1,infB,HW42_RS21285,translation initiation factor IF-2,"translation initiation factor activity|0003743||IEA,GTPase activity|0003924||IEA,GTP binding|0005525||IEA","GO:0006413,GO:0003743,GO:0003924,GO:0005525,GO:0005737"
GCF_000597845.1|WP_000133044.1,GCF_000801185.2|WP_000133044.1,GCF_000801185.2,WP_000133044.1,infB,HW43_RS21415,translation initiation factor IF-2,"translation initiation factor activity|0003743||IEA,GTPase activity|0003924||IEA,GTP binding|0005525||IEA","GO:0006413,GO:0003743,GO:0003924,GO:0005525,GO:0005737"
GCF_000597845.1|WP_000133044.1,GCF_000830035.1|WP_000133044.1,GCF_000830035.1,WP_000133044.1,infB,TH69_RS15805,translation initiation factor IF-2,"translation initiation factor activity|0003743||IEA,GTPase activity|0003924||IEA,GTP binding|0005525||IEA","GO:0006413,GO:0003743,GO:0003924,GO:0005525,GO:0005737"
